"uid","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","geodeticDatum","decimalLatitude","decimalLongitude","coordinateUncertainty","elevation","elevationUncertainty","samplingProtocolVersion","collectDate","subplotID","sampleType","samplingMethod","vstTag","tagID","individualID","taxonID","scientificName","plantStatus","clipCellNumber","clipID","clipLength","clipWidth","percentCoverClip","sampleID","subsample1Height","subsample2Height","subsample3Height","chlorophyllSampleID","collectedBy","recordedBy","remarks","dataQF"
"6d0998b6-e698-4045-9b96-47244d8c23b0","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","deciduousForest","WGS84",45.817469,-90.078389,20.3,504.7,0.43,"NEON.DOC.001024vD","2017-08-29T16:17Z","40","Woody individual","line launcher","Y","03752","NEON.PLA.D05.STEI.03752","POTR5","Populus tremuloides Michx.","Live",NA,NA,NA,NA,NA,"VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnv3sKGslRn+s=",17.6,NA,NA,"VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnfMNye8xb6zMHC/yESLMOCw==","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M","2Li2TmTZ1dmTCu9unJAMhJSXNkcRpdMMg0Aw45oBndk=","",NA
"c0509e4e-f2df-41f7-a58f-95d5e8622591","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","deciduousForest","WGS84",45.817469,-90.078389,20.3,504.7,0.43,"NEON.DOC.001024vD","2017-08-29T16:50Z","32","Woody individual","line launcher","Y","03709","NEON.PLA.D05.STEI.03709","BEPA","Betula papyrifera Marshall","Live",NA,NA,NA,NA,NA,"VIe0/2w3fNd94NzJ1ldmPvO/rfvxTdRR90xtbj4w4Go=",11.8,NA,NA,"VIe0/2w3fNd94NzJ1ldmPvO/rfvxTdRR+Vuzqtkuq2Q=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M","2Li2TmTZ1dmTCu9unJAMhJSXNkcRpdMMg0Aw45oBndk=","",NA
"86434ac9-a9ed-4848-a7bd-cecb9709c31c","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","deciduousForest","WGS84",45.817469,-90.078389,20.3,504.7,0.43,"NEON.DOC.001024vD","2017-08-29T17:23Z","32","Woody individual","line launcher","Y","03705","NEON.PLA.D05.STEI.03705","FRPE","Fraxinus pennsylvanica Marshall","Live",NA,NA,NA,NA,NA,"VIe0/2w3fNdw57HdUJ7YL8y6o5N9MN7OHNdhjlaZOp0=",12.3,NA,NA,"VIe0/2w3fNdw57HdUJ7YL8y6o5N9MN7OW0QPh+wvztA=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M","2Li2TmTZ1dmTCu9unJAMhJSXNkcRpdMMg0Aw45oBndk=","",NA
"71a56df2-fcde-44d2-85d9-da94fc34bd22","STEI_004.basePlot.cfc","D05","STEI","STEI_004","distributed","deciduousForest","WGS84",45.797893,-90.064147,20.2,510.2,0.28,"NEON.DOC.001024vD","2017-08-29T19:09Z","32","Woody individual","line launcher","Y","05482","NEON.PLA.D05.STEI.05482","POGR4","Populus grandidentata Michx.","Live",NA,NA,NA,NA,NA,"VIe0/2w3fNfkpyROGrcCGN/B52ltoaK5OoK0qtPoR2o=",17.3,NA,NA,"VIe0/2w3fNfkpyROGrcCGN/B52ltoaK5e6Hzrcs9PD46DQ3nZvrSEA==","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M","2Li2TmTZ1dmTCu9unJAMhJSXNkcRpdMMg0Aw45oBndk=","",NA
"65c372eb-161b-4bf2-a4ab-a5e6c5924781","STEI_004.basePlot.cfc","D05","STEI","STEI_004","distributed","deciduousForest","WGS84",45.797893,-90.064147,20.2,510.2,0.28,"NEON.DOC.001024vD","2017-08-29T19:30Z","31","Woody individual","line launcher","Y","05483","NEON.PLA.D05.STEI.05483","FRPE","Fraxinus pennsylvanica Marshall","Live",NA,NA,NA,NA,NA,"VIe0/2w3fNdOqIczM0wx5vfpcF4tFLybGsHm0906xWk=",13.8,NA,NA,"VIe0/2w3fNdOqIczM0wx5vfpcF4tFLybxdvJuKM3lkE=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M","2Li2TmTZ1dmTCu9unJAMhJSXNkcRpdMMg0Aw45oBndk=","",NA
"97a4900f-6a28-4ca4-985c-049fa6d337d3","STEI_004.basePlot.cfc","D05","STEI","STEI_004","distributed","deciduousForest","WGS84",45.797893,-90.064147,20.2,510.2,0.28,"NEON.DOC.001024vD","2017-08-29T19:54Z","32","Woody individual","line launcher","Y","05479","NEON.PLA.D05.STEI.05479","POGR4","Populus grandidentata Michx.","Live",NA,NA,NA,NA,NA,"VIe0/2w3fNfkpyROGrcCGPtCR19whAUEbHnv++zRu/I=",17.2,NA,NA,"VIe0/2w3fNfkpyROGrcCGPtCR19whAUEc6xxita6uzDWJLN/WD1YOA==","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M","2Li2TmTZ1dmTCu9unJAMhJSXNkcRpdMMg0Aw45oBndk=","",NA
"7005123e-d98e-476f-a924-421c350a55ac","STEI_002.basePlot.cfc","D05","STEI","STEI_002","distributed","deciduousForest","WGS84",45.797373,-90.092311,20.3,522.3,0.41,"NEON.DOC.001024vD","2017-08-29T20:41Z","41","Woody individual","line launcher","Y","02177","NEON.PLA.D05.STEI.02177","ACSA3","Acer saccharum Marshall","Live",NA,NA,NA,NA,NA,"VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0wCSb+sp0z98=",15,NA,NA,"VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0FK1kYLy2qYHJR7hdH+Zjyw==","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M","2Li2TmTZ1dmTCu9unJAMhJSXNkcRpdMMg0Aw45oBndk=","",NA
"280c50ae-83ea-4b25-bb35-b1cbfa464cc7","STEI_002.basePlot.cfc","D05","STEI","STEI_002","distributed","deciduousForest","WGS84",45.797373,-90.092311,20.3,522.3,0.41,"NEON.DOC.001024vD","2017-08-29T20:56Z","31","Woody individual","line launcher","Y","02103","NEON.PLA.D05.STEI.02103","OSVI","Ostrya virginiana (Mill.) K. Koch","Live",NA,NA,NA,NA,NA,"VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhZumlpdA2UH4=",10.2,NA,NA,"VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhXbPmmQwI83A=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M","2Li2TmTZ1dmTCu9unJAMhJSXNkcRpdMMg0Aw45oBndk=","",NA
"1cd74bcb-8f51-4d84-a0cb-185239cd154b","STEI_002.basePlot.cfc","D05","STEI","STEI_002","distributed","deciduousForest","WGS84",45.797373,-90.092311,20.3,522.3,0.41,"NEON.DOC.001024vD","2017-08-29T21:30Z","40","Woody individual","line launcher","Y","02111","NEON.PLA.D05.STEI.02111","ACSA3","Acer saccharum Marshall","Live",NA,NA,NA,NA,NA,"VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcOoeAHmkKomg=",17.3,NA,NA,"VIe0/2w3fNcn3zJhSf83pVVxpG6jk1Ec8oM1l2gNfyScJEw4Ynvowg==","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M","2Li2TmTZ1dmTCu9unJAMhJSXNkcRpdMMg0Aw45oBndk=","",NA
"229241ee-f7bc-48a1-aba3-5523ee1b9cc0","STEI_001.basePlot.cfc","D05","STEI","STEI_001","distributed","deciduousForest","WGS84",45.812246,-90.092743,20.2,505.9,0.4,"NEON.DOC.001024vD","2017-08-29T22:19Z","31","Woody individual","line launcher","Y","02147","NEON.PLA.D05.STEI.02147","ACSA3","Acer saccharum Marshall","Live",NA,NA,NA,NA,NA,"VIe0/2w3fNdp78ByyJA8EAivT6mVK4BIvRLpY5y8l9c=",17.4,NA,NA,"VIe0/2w3fNdp78ByyJA8EAivT6mVK4BIGCC8uM/M98WzcGHgLRZdGw==","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M","2Li2TmTZ1dmTCu9unJAMhJSXNkcRpdMMg0Aw45oBndk=","",NA
"eee2ada1-b9a3-4379-8225-2f4e6d97343a","STEI_001.basePlot.cfc","D05","STEI","STEI_001","distributed","deciduousForest","WGS84",45.812246,-90.092743,20.2,505.9,0.4,"NEON.DOC.001024vD","2017-08-29T22:32Z","32","Woody individual","line launcher","Y","01538","NEON.PLA.D05.STEI.01538","TIAM","Tilia americana L.","Live",NA,NA,NA,NA,NA,"VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzg0f8d4lnTIVI=",12.9,NA,NA,"VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzg0AZV9uP03L4=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M","2Li2TmTZ1dmTCu9unJAMhJSXNkcRpdMMg0Aw45oBndk=","",NA
"86e4d1c7-d898-4e20-ba26-2b0b48e4b597","STEI_001.basePlot.cfc","D05","STEI","STEI_001","distributed","deciduousForest","WGS84",45.812246,-90.092743,20.2,505.9,0.4,"NEON.DOC.001024vD","2017-08-29T22:58Z","41","Woody individual","line launcher","Y","01791","NEON.PLA.D05.STEI.01791","OSVI","Ostrya virginiana (Mill.) K. Koch","Live",NA,NA,NA,NA,NA,"VIe0/2w3fNeKiqeEFmkbTmAG23MSwrWMR4cAci0XV9A=",6.7,NA,NA,"VIe0/2w3fNeKiqeEFmkbTmAG23MSwrWMYP/WL7hfdqA=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M","2Li2TmTZ1dmTCu9unJAMhJSXNkcRpdMMg0Aw45oBndk=","",NA
"287ccd42-70f8-4b63-b0d2-1db2fe1466f0","KONZ_011.basePlot.cfc","D06","KONZ","KONZ_011","distributed","grasslandHerbaceous","WGS84",39.106214,-96.597473,20.1,367.2,0.1,"NEON.DOC.001024vD","2017-05-30T13:57Z","31","Herbaceous clip strip","clippers","","","","","","",27,"KONZ_011_027",2,0.1,100,"Cekj+eelgP/sGcPrqr9Pzgu/+/VJ097jr+rZh2V8Hcw=",NA,NA,NA,"Cekj+eelgP/sGcPrqr9Pzgu/+/VJ097jYxIEa1CqkH4=","quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=","quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=",NA,NA
"d91530f3-1274-42c9-9a29-8510978fa4d1","KONZ_003.basePlot.cfc","D06","KONZ","KONZ_003","distributed","grasslandHerbaceous","WGS84",39.088076,-96.570347,20,404.2,0.01,"NEON.DOC.001024vD","2017-05-30T13:58Z","31","Herbaceous clip strip","clippers","","","","","","",147,"KONZ_003_147",2,0.1,100,"Cekj+eelgP9s9pDMbarmFxNu4AVtN2BlNTcUH7ACslY=",NA,NA,NA,"Cekj+eelgP9s9pDMbarmFxNu4AVtN2BlWRxPr3q4yhA=","quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=","quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=",NA,NA
"303eda9e-4dde-4685-adb0-6e2e40019bbd","KONZ_010.basePlot.cfc","D06","KONZ","KONZ_010","distributed","grasslandHerbaceous","WGS84",39.073754,-96.571172,20.1,421,0.2,"NEON.DOC.001024vD","2017-05-30T14:00Z","31","Herbaceous clip strip","clippers","","","","","","",67,"KONZ_010_067",2,0.1,100,"Cekj+eelgP/O8PU4swAXHMBynq9bqLSM9VkSpEY46BI=",NA,NA,NA,"Cekj+eelgP/O8PU4swAXHMBynq9bqLSMVXxAXtGq6uc=","quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=","quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=",NA,NA
"238d901b-e925-4025-90e1-0b548a717c53","KONZ_001.basePlot.cfc","D06","KONZ","KONZ_001","distributed","grasslandHerbaceous","WGS84",39.075067,-96.555875,20.1,437.7,0.1,"NEON.DOC.001024vD","2017-05-30T14:06Z","31","Herbaceous clip strip","clippers","","","","","","",27,"KONZ_001_027",2,0.1,100,"Cekj+eelgP+FtsCbsa7Fx0yuDENzSZgUu0oOcsF1rUs=",NA,NA,NA,"Cekj+eelgP+FtsCbsa7Fx0yuDENzSZgUtFczPz+fKmU=","quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=","quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=",NA,NA
"cb48b1db-5080-4336-8def-2498f4e5b37d","KONZ_042.basePlot.cfc","D06","KONZ","KONZ_042","tower","grasslandHerbaceous","WGS84",39.09957,-96.564404,20,401.3,0.02,"NEON.DOC.001024vD","2017-05-30T14:08Z","31","Herbaceous clip strip","clippers","","","","","","",58,"KONZ_042_058",2,0.1,100,"Cekj+eelgP8YwVIKeX8KmDyhH3AmhbeIlUmTMgLm/C8=",NA,NA,NA,"Cekj+eelgP8YwVIKeX8KmDyhH3AmhbeInuTP/8tYpkw=","bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",NA,NA
"f102b7b7-3aa0-49b3-b4dd-6441138c7cc1","KONZ_043.basePlot.cfc","D06","KONZ","KONZ_043","tower","grasslandHerbaceous","WGS84",39.102192,-96.561182,20.1,406.2,0.2,"NEON.DOC.001024vD","2017-05-30T14:09Z","31","Herbaceous clip strip","clippers","","","","","","",156,"KONZ_043_156",2,0.1,100,"Cekj+eelgP8twWen9yIBWBwjrwASs76HLmjW19E2bhI=",NA,NA,NA,"Cekj+eelgP8twWen9yIBWBwjrwASs76HcFH/CkHcZNQ=","bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",NA,NA
"625bc7c3-d4fe-4db6-939e-8dd6de4cbd7e","KONZ_045.basePlot.cfc","D06","KONZ","KONZ_045","tower","grasslandHerbaceous","WGS84",39.103828,-96.561811,20.1,392.8,0.1,"NEON.DOC.001024vD","2017-05-30T14:10Z","31","Herbaceous clip strip","clippers","","","","","","",95,"KONZ_045_095",2,0.1,100,"Cekj+eelgP9pjZG8ytWEoHzBBaS0LQQk2YY5mtqP/40=",NA,NA,NA,"Cekj+eelgP9pjZG8ytWEoHzBBaS0LQQkBTktNTjr6L8=","bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",NA,NA
"5d79c504-2244-4cf0-acd5-f18295c8be12","KONZ_046.basePlot.cfc","D06","KONZ","KONZ_046","tower","shrubScrub","WGS84",39.103068,-96.563925,20.1,405.6,0.1,"NEON.DOC.001024vD","2017-05-30T14:11Z","31","Herbaceous clip strip","clippers","","","","","","",67,"KONZ_046_067",2,0.1,100,"Cekj+eelgP83+pvaUJG6uVN78ri862V09xDnre+Oyw0=",NA,NA,NA,"Cekj+eelgP83+pvaUJG6uVN78ri862V0sNM76zqRDTo=","bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",NA,NA
"e2932566-0d2a-4643-8ea5-ed11c74c6807","KONZ_009.basePlot.cfc","D06","KONZ","KONZ_009","distributed","grasslandHerbaceous","WGS84",39.107316,-96.585982,20.1,373.1,0.1,"NEON.DOC.001024vD","2017-05-30T14:12Z","31","Herbaceous clip strip","clippers","","","","","","",158,"KONZ_009_158",2,0.1,100,"Cekj+eelgP9Fy+DOcsp9U9WSf3DutN4vIMfm1mkoIOs=",NA,NA,NA,"Cekj+eelgP9Fy+DOcsp9U9WSf3DutN4vY3vs6eyCXhQ=","bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",NA,NA
"9fea3a4d-312d-4c25-8bb6-bbdac9ebf826","KONZ_014.basePlot.cfc","D06","KONZ","KONZ_014","distributed","grasslandHerbaceous","WGS84",39.1095,-96.561283,20,379.7,0.01,"NEON.DOC.001024vD","2017-05-30T14:14Z","31","Herbaceous clip strip","clippers","","","","","","",123,"KONZ_014_123",2,0.1,100,"Cekj+eelgP8rqN6W/F1q6YCZHdfSRxLt+hQaovm3xi8=",NA,NA,NA,"Cekj+eelgP8rqN6W/F1q6YCZHdfSRxLtvDLap18Wo5c=","F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=","ai5I5UyNUR1jWImByWEmtG2PbFA0mWae6raL0iZDntc=",NA,NA
"6a81f3ee-542e-4ea8-bf3f-0cb5fc527b41","KONZ_024.basePlot.cfc","D06","KONZ","KONZ_024","distributed","deciduousForest","WGS84",39.110903,-96.55221,20,351,0.02,"NEON.DOC.001024vD","2017-05-30T14:23Z","31","Herbaceous clip strip","clippers","","","","","","",204,"KONZ_024_204",2,0.1,100,"Cekj+eelgP9P1Up66iRoAATQx/RQZ6bdUCrZN/Ev46I=",NA,NA,NA,"Cekj+eelgP9P1Up66iRoAATQx/RQZ6bdb2WUCiM30zE=","F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=","ai5I5UyNUR1jWImByWEmtG2PbFA0mWae6raL0iZDntc=",NA,NA
"cdaed6a8-cccc-4b2e-b3ec-de365a97d9dc","KONZ_004.basePlot.cfc","D06","KONZ","KONZ_004","distributed","grasslandHerbaceous","WGS84",39.110568,-96.550148,20,375.1,0.02,"NEON.DOC.001024vD","2017-05-30T14:25Z","31","Herbaceous clip strip","clippers","","","","","","",16,"KONZ_004_016",2,0.1,100,"Cekj+eelgP8HxmkpxRAwFsNuGbR/BPcjYvpoCekY9zU=",NA,NA,NA,"Cekj+eelgP8HxmkpxRAwFsNuGbR/BPcjXAVSkD7TBTU=","F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=","ai5I5UyNUR1jWImByWEmtG2PbFA0mWae6raL0iZDntc=",NA,NA
"65dc45fb-cbb8-4a82-ac3d-0b8912364943","KONZ_008.basePlot.cfc","D06","KONZ","KONZ_008","distributed","grasslandHerbaceous","WGS84",39.108081,-96.545369,20,383.3,0.02,"NEON.DOC.001024vD","2017-05-30T14:27Z","31","Herbaceous clip strip","clippers","","","","","","",27,"KONZ_008_027",2,0.1,100,"Cekj+eelgP8/q2AoGGZ6cjflPDbdob4H68G9jeB0LE4=",NA,NA,NA,"Cekj+eelgP8/q2AoGGZ6cjflPDbdob4HC8/yYq8q06g=","F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=","ai5I5UyNUR1jWImByWEmtG2PbFA0mWae6raL0iZDntc=",NA,NA
"24bac0bd-63c4-41c0-94a2-68bf2250f042","KONZ_002.basePlot.cfc","D06","KONZ","KONZ_002","distributed","grasslandHerbaceous","WGS84",39.119993,-96.546016,20,399.9,0.02,"NEON.DOC.001024vD","2017-05-30T14:28Z","31","Herbaceous clip strip","clippers","","","","","","",51,"KONZ_002_051",2,0.1,100,"Cekj+eelgP9EQU0Al2SAyHWyKDGB1fuXsJVvjMdieHQ=",NA,NA,NA,"Cekj+eelgP9EQU0Al2SAyHWyKDGB1fuX56ER58asw08=","F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=","ai5I5UyNUR1jWImByWEmtG2PbFA0mWae6raL0iZDntc=",NA,NA
"59fbf54c-105c-4502-8293-d5956fc934f9","KONZ_007.basePlot.cfc","D06","KONZ","KONZ_007","distributed","grasslandHerbaceous","WGS84",39.086977,-96.544717,20.1,422.6,0.1,"NEON.DOC.001024vD","2017-05-31T13:35Z","31","Herbaceous clip strip","clippers","","","","","","",67,"KONZ_007_067",2,0.1,100,"Cekj+eelgP8hUU9GdNe5XfX3pGP3FBauzJmzRANL8iI=",NA,NA,NA,"Cekj+eelgP8hUU9GdNe5XfX3pGP3FBauz5GOsTz5gpU=","+dlVn2xhXeeLfBuyGTIjh79FJvEhfdjXWAKxqMA8YJ4=","bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=",NA,NA
"bed4b0e2-fbf6-409c-98cf-de0b9ea29715","KONZ_025.basePlot.cfc","D06","KONZ","KONZ_025","distributed","deciduousForest","WGS84",39.103999,-96.596164,20.3,339.1,0.19,"NEON.DOC.001024vD","2017-05-31T14:39Z",NA,"Woody individual","","N","05402Z","NEON.PLA.D06.KONZ.05402Z","QUMU","Quercus muehlenbergii Engelm.","Live",NA,"",NA,NA,NA,"Cekj+eelgP+4uDBRX8WPBLmsC2ixStEwh5Tmd0qGz+4=",2.6,NA,NA,"Cekj+eelgP+4uDBRX8WPBLmsC2ixStEw0IssX6LOVjc=","iq7r+K7zVrnuv4AA404AgFzhbma7sELOneHM1T36pZk=","quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=",NA,NA
"7ced47c0-8750-4c38-ace3-66a5841a1018","KONZ_025.basePlot.cfc","D06","KONZ","KONZ_025","distributed","deciduousForest","WGS84",39.103999,-96.596164,20.3,339.1,0.19,"NEON.DOC.001024vD","2017-05-31T14:42Z",NA,"Woody individual","","N","05405Z","NEON.PLA.D06.KONZ.05405Z","JUNI","Juglans nigra L.","Live",NA,"",NA,NA,NA,"Cekj+eelgP8+4YR5y1t7pT4/Zul4g7BryOIPuZIcrPg=",-1.5,NA,NA,"Cekj+eelgP8+4YR5y1t7pT4/Zul4g7BrhWPk6H/OlPw=","iq7r+K7zVrnuv4AA404AgFzhbma7sELOneHM1T36pZk=","quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=",NA,NA
"c5445595-5c84-4b3c-8f3f-3e25be6891c3","KONZ_025.basePlot.cfc","D06","KONZ","KONZ_025","distributed","deciduousForest","WGS84",39.103999,-96.596164,20.3,339.1,0.19,"NEON.DOC.001024vD","2017-05-31T14:55Z","31","Woody individual","","N","05403Z","NEON.PLA.D06.KONZ.05403Z","ULAM","Ulmus americana L.","Live",NA,"",NA,NA,NA,"Cekj+eelgP8q1NEnDzdC19xoggzEesTICna+K/T2/i8=",7.2,NA,NA,"Cekj+eelgP8q1NEnDzdC19xoggzEesTI+gfMnb38lVw=","iq7r+K7zVrnuv4AA404AgFzhbma7sELOneHM1T36pZk=","quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=",NA,NA
"f73fc19a-5571-4c64-b6f5-64a5ccde66ae","KONZ_013.basePlot.cfc","D06","KONZ","KONZ_013","distributed","grasslandHerbaceous","WGS84",39.088084,-96.558522,20,420.9,0.02,"NEON.DOC.001024vD","2017-06-01T13:51Z","31","Herbaceous clip strip","clippers","","","","","","",150,"KONZ_013_150",2,0.1,100,"Cekj+eelgP8HXcbi/ODa0/qRYJ5dTsQvWcxvufLOWzo=",NA,NA,NA,"Cekj+eelgP8HXcbi/ODa0/qRYJ5dTsQvYYPHI0yHaB8=","+dlVn2xhXeeLfBuyGTIjh79FJvEhfdjXWAKxqMA8YJ4=","bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=",NA,NA
"31349257-c17b-4ad3-8c27-5c802dadb00b","KONZ_005.basePlot.cfc","D06","KONZ","KONZ_005","distributed","grasslandHerbaceous","WGS84",39.082563,-96.566705,20,424.1,0.01,"NEON.DOC.001024vD","2017-06-01T13:53Z","31","Herbaceous clip strip","clippers","","","","","","",27,"KONZ_005_027",2,0.1,100,"Cekj+eelgP8uS0GdYPFp5KBQFxDLErk8/9bEYj2O/4c=",NA,NA,NA,"Cekj+eelgP8uS0GdYPFp5KBQFxDLErk8w7Gnd6pL49k=","+dlVn2xhXeeLfBuyGTIjh79FJvEhfdjXWAKxqMA8YJ4=","bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=",NA,NA
"223d6df3-bcc7-4110-ba2f-412e4b17e928","KONZ_006.basePlot.cfc","D06","KONZ","KONZ_006","distributed","grasslandHerbaceous","WGS84",39.07116,-96.588942,20.1,409.5,0.1,"NEON.DOC.001024vD","2017-06-01T13:54Z","31","Herbaceous clip strip","clippers","","","","","","",176,"KONZ_006_176",2,0.1,100,"Cekj+eelgP+cMuvhPkH2BUGvTeSn6Qri+6Vh1rUUygg=",NA,NA,NA,"Cekj+eelgP+cMuvhPkH2BUGvTeSn6QriPKZ7crHavoY=","+dlVn2xhXeeLfBuyGTIjh79FJvEhfdjXWAKxqMA8YJ4=","bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=",NA,NA
"07c621c0-9ad1-4f80-ab9a-66bd0192919c","KONZ_024.basePlot.cfc","D06","KONZ","KONZ_024","distributed","deciduousForest","WGS84",39.110903,-96.55221,20,351,0.02,"NEON.DOC.001024vD","2017-06-01T14:00Z",NA,"Woody individual","","N","05406Z","NEON.PLA.D06.KONZ.05406Z","JUVI","Juniperus virginiana L.","Live",NA,"",NA,NA,NA,"Cekj+eelgP9bPJfGB8NLPOKnWRmFr78F2pP78Z/tca4=",2.8,NA,NA,"Cekj+eelgP9bPJfGB8NLPOKnWRmFr78FEsbF7IazjVQ=","quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=","ktisF30i+OHSPQOHleewkDjAGHelU8L5C9vkbPUJizk=",NA,NA
"6d56246f-4ec0-49b0-a303-4d3d4ebdee75","KONZ_024.basePlot.cfc","D06","KONZ","KONZ_024","distributed","deciduousForest","WGS84",39.110903,-96.55221,20,351,0.02,"NEON.DOC.001024vD","2017-06-01T14:04Z",NA,"Woody individual","","N","05401Z","NEON.PLA.D06.KONZ.05401Z","ULAM","Ulmus americana L.","Live",NA,"",NA,NA,NA,"Cekj+eelgP+JU1TuJl/+NyRpZCtuTeXl70lA7g/ELJM=",2.2,NA,NA,"Cekj+eelgP+JU1TuJl/+NyRpZCtuTeXlJn1Be9LNa4Y=","quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=","ktisF30i+OHSPQOHleewkDjAGHelU8L5C9vkbPUJizk=",NA,NA
"32ffe72d-1c41-42d1-af5a-c00a378ff627","KONZ_024.basePlot.cfc","D06","KONZ","KONZ_024","distributed","deciduousForest","WGS84",39.110903,-96.55221,20,351,0.02,"NEON.DOC.001024vD","2017-06-01T14:06Z",NA,"Woody individual","","N","05404Z","NEON.PLA.D06.KONZ.05404Z","QUMU","Quercus muehlenbergii Engelm.","Live",NA,"",NA,NA,NA,"Cekj+eelgP+Mphfzc7CuRuUDCGvgrsnOcmEkTVoXz+k=",2.8,NA,NA,"Cekj+eelgP+Mphfzc7CuRuUDCGvgrsnOlHwyBcorBdY=","quAkNomFJ7yZlW5KG+SeWptLBrN+N2pURkmDBiTYPqc=","ktisF30i+OHSPQOHleewkDjAGHelU8L5C9vkbPUJizk=",NA,NA
"c231a4ba-8a31-4a35-a23f-6571de3e135d","KONZ_012.basePlot.cfc","D06","KONZ","KONZ_012","distributed","grasslandHerbaceous","WGS84",39.084519,-96.582247,20,378.1,0.01,"NEON.DOC.001024vD","2017-06-02T13:55Z","31","Herbaceous clip strip","clippers","","","","","","",99,"KONZ_012_099",2,0.1,100,"Cekj+eelgP8BVlPglPP663jNMIMVWkwLlhghkBSvLho=",NA,NA,NA,"Cekj+eelgP8BVlPglPP663jNMIMVWkwLa8yRCOllo0U=","+dlVn2xhXeeLfBuyGTIjh79FJvEhfdjXWAKxqMA8YJ4=","bNd/Qxa4VKM2c3FF1xbrUPpiolK4yI12+UiiY/1MUS0=",NA,NA
